eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
2890.89,18.89,485,0.0028502177,0.09537761,0.99236625,-0.0060157375,0.009483261,0.8099752962589264,2900,371200,8985.45038707694,4454400
2877.43,18.97,482,0.0028191784,0.12727864,0.9917692,-0.011031141,0.004310676,0.8917319253087044,2901,371328,8988.632892002934,4455936
2873.19,19.02,488,0.0030176009,0.15413411,1.0077356,-0.011667231,0.004832849,0.8796282410621643,2902,371456,8991.776867020992,4457472
2873.19,19.02,490,0.0031799278,0.14371745,0.9889977,-0.010221373,0.0031191364,0.9339929595589638,2903,371584,8994.910952989943,4459008
2870.24,18.97,477,0.0029033814,0.13085936,1.00085,-0.010904929,0.0035155076,0.9105918481945992,2904,371712,8998.125233129016,4460544
2870.24,18.97,481,0.0033856297,0.124837235,1.0106559,-0.008971147,0.009872166,0.8102342039346695,2905,371840,9001.316241430934,4462080
2870.21,19.03,484,0.002826706,0.116373695,0.9920323,-0.010037691,0.010652228,0.8030576407909393,2906,371968,9004.489903673995,4463616
2868.55,19.06,487,0.003319845,0.15820312,0.94043344,-0.010606173,0.004143508,0.8917866200208664,2907,372096,9007.640472925967,4465152
2868.55,19.06,493,0.0034110318,0.1389974,1.0332811,-0.008314424,0.00530828,0.881277784705162,2908,372224,9010.750654555042,4466688
2870.69,19.07,471,0.0028634486,0.122558594,1.0531698,-0.009665392,0.003866389,0.9087802842259407,2909,372352,9014.00915513793,4468224
2870.69,19.07,482,0.002367698,0.10791015,1.002714,-0.009129206,0.0032363276,0.9330046325922012,2910,372480,9017.195803537033,4469760
2865.98,19.12,479,0.00464348,0.13916016,0.9802448,-0.009900838,0.007465477,0.8358335942029953,2911,372608,9020.398644638946,4471296
2865.98,19.12,494,0.0029910316,0.12597656,1.0280871,-0.007890803,0.010551585,0.7749817222356796,2912,372736,9023.503973215935,4472832
2860.75,19.13,482,0.0019993756,0.09261068,0.99464095,-0.010001531,0.003518206,0.9171236604452133,2913,372864,9026.687059324933,4474368
2865.11,19.14,491,0.0021061325,0.0945638,0.9830834,-0.007903597,0.0036503659,0.915433406829834,2914,372992,9029.815209513996,4475904
2858.08,19.12,489,0.002471978,0.10921224,0.9907292,-0.009012987,0.004396992,0.900872215628624,2915,373120,9032.955917526037,4477440
2858.08,19.12,494,0.0022163158,0.10123698,1.0153307,-0.008708595,0.00400664,0.901007704436779,2916,373248,9036.060561144026,4478976
2858.08,19.12,476,0.002748449,0.10872395,0.9608536,-0.007947658,0.00788605,0.8223606497049332,2917,373376,9039.283297827002,4480512
2858.08,19.12,493,0.0026276005,0.123372406,0.97356474,-0.009430401,0.0038617232,0.8988523408770561,2918,373504,9042.398735343013,4482048
2858.08,19.12,478,0.0032159996,0.1546224,1.0294783,-0.011027805,0.002511983,0.9328899830579758,2919,373632,9045.60888438893,4483584
2858.08,19.12,482,0.0020531183,0.09407552,1.01902,-0.008932127,0.002654099,0.9311476573348045,2920,373760,9048.791176710976,4485120
2858.08,19.12,489,0.0026147314,0.118001305,1.019623,-0.0068517476,0.0034966418,0.9295295849442482,2921,373888,9051.93014399195,4486656
2858.08,19.12,487,0.002277556,0.106770836,0.9999128,-0.009444539,0.002814241,0.9359725564718246,2922,374016,9055.079517534003,4488192
2858.08,19.12,482,0.0028205253,0.13574219,1.0208836,-0.009432598,0.002453546,0.9498952925205231,2923,374144,9058.264923978946,4489728
2840.63,19.19,477,0.0027242359,0.12532553,1.0028505,-0.009289857,0.002889522,0.9258059561252594,2924,374272,9061.484998106025,4491264
2845.04,19.23,474,0.002518486,0.124674484,0.9695681,-0.010544637,0.0038379463,0.8965843394398689,2925,374400,9064.724457987002,4492800
2845.04,19.23,484,0.0032001948,0.13964844,1.0099846,-0.008170079,0.005215619,0.8843844458460808,2926,374528,9067.894272173988,4494336
2842.8,19.24,484,0.002161573,0.09944662,1.0189576,-0.00833209,0.0059740273,0.8730712980031967,2927,374656,9071.062689321,4495872
2844.64,19.28,486,0.0017902926,0.080729164,0.999537,-0.007826491,0.0045420467,0.8931448236107826,2928,374784,9074.220845669974,4497408
2844.64,19.28,494,0.004544977,0.14339194,0.9992644,-0.0097102225,0.0037035737,0.911432184278965,2929,374912,9077.325080020935,4498944
2844.64,19.28,487,0.0019955745,0.091145836,1.0027333,-0.007642705,0.0032302053,0.9199072942137718,2930,375040,9080.476895633969,4500480
2843.91,19.29,478,0.0021671352,0.0929362,1.0236446,-0.0081155505,0.0063317674,0.8524322658777237,2931,375168,9083.689829453942,4502016
2845.94,19.3,467,0.0022800246,0.09049479,1.0200964,-0.009170232,0.005481374,0.8590886145830154,2932,375296,9086.97664781299,4503552
2837.62,19.37,478,0.004149676,0.1538086,1.05188,-0.0075344304,0.009775329,0.8153766393661499,2933,375424,9090.189880685997,4505088
2837.62,19.37,488,0.0030942822,0.13167317,1.0266516,-0.010542055,0.004176524,0.9038580730557442,2934,375552,9093.333507071948,4506624
2837.62,19.37,473,0.003568444,0.13151042,1.0268964,-0.009756022,0.012226089,0.7814671695232391,2935,375680,9096.576579262968,4508160
2837.62,19.37,492,0.0028681296,0.115722656,1.0732672,-0.00865229,0.0072398228,0.8477353304624557,2936,375808,9099.694470862043,4509696
2835.07,19.43,483,0.0021816518,0.110188805,1.0688462,-0.009273054,0.0031056798,0.9139747470617294,2937,375936,9102.868565030978,4511232
2835.07,19.43,478,0.0025352137,0.097819015,1.0606761,-0.00870425,0.005492193,0.8625227957963943,2938,376064,9106.081467440003,4512768
2835.07,19.43,472,0.0023999857,0.105631515,1.0563204,-0.009109768,0.0044141123,0.897478774189949,2939,376192,9109.334749953938,4514304
2835.07,19.43,485,0.002641306,0.120117195,1.0478903,-0.008451821,0.0029436823,0.9333098605275154,2940,376320,9112.499315057998,4515840
2820.82,19.49,471,0.0022313434,0.103027344,1.0943556,-0.01162035,0.0032913561,0.9243400171399117,2941,376448,9115.759173055994,4517376
2820.82,19.49,489,0.0023281989,0.09309895,1.0611176,-0.007836755,0.0070458828,0.8584381341934204,2942,376576,9118.897270807996,4518912
2820.82,19.49,488,0.0025314982,0.12451172,1.0450313,-0.010853,0.0040024617,0.9041109308600426,2943,376704,9122.04397048999,4520448
2820.82,19.49,485,0.0028343936,0.1422526,1.0679637,-0.012428248,0.003329834,0.9192579910159111,2944,376832,9125.206795566017,4521984
2807.16,19.57,487,0.0036970172,0.14729817,1.0334265,-0.010220722,0.008470934,0.7940477579832077,2945,376960,9128.360012318939,4523520
2807.16,19.57,499,0.0021553666,0.104003906,1.0472028,-0.008127725,0.0043926793,0.9058487713336945,2946,377088,9131.438540364034,4525056
2807.16,19.57,477,0.002482101,0.12060547,1.0326928,-0.009442037,0.003187612,0.9252521172165871,2947,377216,9134.65363713901,4526592
2807.16,19.57,477,0.002353989,0.11360677,1.026549,-0.009296466,0.0030712304,0.937147930264473,2948,377344,9137.870325374999,4528128
2800.82,19.62,482,0.0028411811,0.12125651,1.0177152,-0.011910165,0.006213114,0.8718627840280533,2949,377472,9141.055318797939,4529664
2799.03,19.63,486,0.00305146,0.11897786,1.0563908,-0.008293673,0.009877427,0.7914223968982697,2950,377600,9144.211878160946,4531200
2799.03,19.63,492,0.0027844396,0.12532552,1.0532932,-0.010134017,0.0039535277,0.9034380167722702,2951,377728,9147.331520798034,4532736
2807.0,19.61,479,0.0024650563,0.11051432,1.0472736,-0.01036913,0.004290425,0.8995189517736435,2952,377856,9150.53759153001,4534272
2801.07,19.64,490,0.0021395618,0.09635417,1.064891,-0.010956878,0.006386528,0.8646017611026764,2953,377984,9153.668877059943,4535808
2801.07,19.64,487,0.0027950015,0.11653647,1.0719708,-0.010535103,0.0058080517,0.8500756323337555,2954,378112,9156.822330211988,4537344
2801.07,19.64,489,0.0021223219,0.09944662,1.0481448,-0.010701697,0.009630591,0.7790615260601044,2955,378240,9159.962759910966,4538880
2800.61,19.66,486,0.0022540828,0.10058594,1.0744216,-0.011094622,0.004151148,0.9124023988842964,2956,378368,9163.12084211898,4540416
2800.61,19.66,482,0.003074643,0.13395183,1.0511519,-0.008093678,0.007012146,0.859771341085434,2957,378496,9166.306569422944,4541952
2806.93,19.64,482,0.0028681995,0.13134766,1.0305233,-0.010323844,0.0043630335,0.9116432145237923,2958,378624,9169.490966388024,4543488
2806.93,19.64,477,0.0024266979,0.09309896,1.0317447,-0.008363485,0.010213569,0.8035426735877991,2959,378752,9172.706935341936,4545024
2798.61,19.65,474,0.0020794543,0.09407552,1.0546492,-0.009339265,0.01298646,0.7762808203697205,2960,378880,9175.942348693032,4546560
2798.61,19.65,486,0.0026177838,0.114746094,1.0600847,-0.0073158424,0.015150872,0.7247007191181183,2961,379008,9179.102539632935,4548096
2788.25,19.69,478,0.0019485978,0.08870443,1.0373096,-0.009285986,0.0044049826,0.8898648843169212,2962,379136,9182.313247884973,4549632
2788.25,19.69,484,0.002488196,0.115234375,1.0564959,-0.008675941,0.006608157,0.8703553676605225,2963,379264,9185.481368075009,4551168
2779.44,19.72,473,0.0020406446,0.08479817,1.0769804,-0.008350148,0.011735911,0.8097702860832214,2964,379392,9188.725804297952,4552704
2779.44,19.72,484,0.0024683955,0.11881511,1.0564773,-0.010214521,0.006013066,0.8721540123224258,2965,379520,9191.89424213802,4554240
2779.44,19.72,489,0.0034906145,0.14160156,1.0417261,-0.010622691,0.012584472,0.8098924309015274,2966,379648,9195.030468862038,4555776
2789.03,19.68,478,0.0023744882,0.0999349,1.0401499,-0.009822635,0.0062526045,0.8823137283325195,2967,379776,9198.242942375015,4557312
2789.03,19.68,474,0.0022834882,0.10026042,1.0622036,-0.00968356,0.006387003,0.8689177483320236,2968,379904,9201.478803667007,4558848
2788.69,19.66,476,0.0023534242,0.10660807,1.0365034,-0.009245495,0.007453428,0.8547027707099915,2969,380032,9204.702727774973,4560384
2784.03,19.66,481,0.0032655834,0.10921224,1.0560126,-0.010617775,0.010038427,0.8392196446657181,2970,380160,9207.893733887002,4561920
2781.57,19.65,482,0.002660118,0.10270182,1.055042,-0.011502951,0.015100285,0.767887532711029,2971,380288,9211.08011092397,4563456
2781.57,19.65,479,0.002308351,0.1031901,1.0610002,-0.012863158,0.012706826,0.7843969166278839,2972,380416,9214.283025549958,4564992
2781.57,19.65,486,0.0031201998,0.11295572,1.0490146,-0.010868948,0.0063856044,0.8572558909654617,2973,380544,9217.438111199997,4566528
2776.11,19.7,479,0.0025810956,0.112467445,1.0502644,-0.010485641,0.0053760237,0.8696920424699783,2974,380672,9220.640300508938,4568064
2776.11,19.7,481,0.0028724687,0.12548828,1.0667021,-0.011794382,0.006303624,0.8327717781066895,2975,380800,9223.83275858895,4569600
2776.11,19.7,484,0.0024100076,0.10904948,1.0611984,-0.010939246,0.0030604186,0.9263455644249916,2976,380928,9227.000771094928,4571136
2782.35,19.68,479,0.0026731233,0.11881511,1.0971534,-0.009254606,0.010674923,0.7980642914772034,2977,381056,9230.206995200017,4572672
2782.35,19.68,485,0.0037159836,0.14941406,1.1043836,-0.009942338,0.008562516,0.8425444960594177,2978,381184,9233.369880520971,4574208
2777.6,19.68,474,0.003559881,0.13427734,1.0419911,-0.010159566,0.0047398186,0.9020163491368294,2979,381312,9236.609229811933,4575744
2770.1,19.68,488,0.0030258906,0.13232422,1.0472639,-0.009869084,0.009485758,0.8041202574968338,2980,381440,9239.757180521032,4577280
2770.1,19.68,473,0.0034225136,0.13216147,1.0429426,-0.008461343,0.010081112,0.7760734707117081,2981,381568,9243.003089720965,4578816
2770.1,19.68,487,0.0036454014,0.16585286,1.0729283,-0.01144157,0.0055751144,0.8929636776447296,2982,381696,9246.154262354015,4580352
2775.01,19.67,490,0.0030777752,0.12272137,1.0625131,-0.00981167,0.008257139,0.8190328925848007,2983,381824,9249.285004538018,4581888
2779.32,19.7,489,0.0034625777,0.14176433,1.0768998,-0.012893966,0.010725646,0.8456941395998001,2984,381952,9252.426454477943,4583424
2779.32,19.7,487,0.0032688642,0.14306639,1.0644367,-0.012651465,0.008348014,0.834244892001152,2985,382080,9255.580083722947,4584960
2779.32,19.7,486,0.0030870491,0.14046225,1.0508481,-0.011157062,0.008023086,0.7843963503837585,2986,382208,9258.739549665945,4586496
2779.32,19.7,489,0.003201497,0.14534505,1.0679538,-0.009556569,0.008152595,0.8367253839969635,2987,382336,9261.880821950035,4588032
2779.32,19.7,490,0.0043327245,0.16682942,1.0585335,-0.009001134,0.00783638,0.8438245207071304,2988,382464,9265.010849551996,4589568
2779.32,19.7,484,0.0033365993,0.16634116,1.0757011,-0.012136675,0.0031514317,0.9330289140343666,2989,382592,9268.181712790043,4591104
2776.86,19.7,475,0.0031117469,0.1319987,1.0637747,-0.010105514,0.0040967087,0.9005685746669769,2990,382720,9271.414112002938,4592640
2776.86,19.7,495,0.0030051093,0.14095053,1.0513141,-0.010834769,0.0040180185,0.9077954441308975,2991,382848,9274.511355557013,4594176
2776.86,19.7,487,0.0027174791,0.11376953,1.0374916,-0.010681401,0.003966386,0.9101706892251968,2992,382976,9277.662993859034,4595712
2786.7,19.68,488,0.0032402473,0.14420573,1.0652708,-0.010380449,0.005060386,0.8742916285991669,2993,383104,9280.805234179017,4597248
2786.7,19.68,479,0.0027712297,0.12532552,1.0472891,-0.011525857,0.0034437948,0.9137378707528114,2994,383232,9284.007935083006,4598784
2789.49,19.71,484,0.002526026,0.12320964,1.0639385,-0.011692412,0.003143187,0.9224016219377518,2995,383360,9287.177682230948,4600320
2789.49,19.71,478,0.0024695958,0.11604818,1.0823947,-0.010256573,0.004273266,0.9149075448513031,2996,383488,9290.385540763033,4601856
2792.56,19.64,486,0.00272223,0.1225586,1.0446566,-0.00950881,0.005067939,0.8927569538354874,2997,383616,9293.543356706039,4603392
2795.63,19.62,487,0.0030114478,0.11783855,1.0783999,-0.0089433575,0.007004649,0.8533003628253937,2998,383744,9296.69491592003,4604928
2796.46,19.65,487,0.0032710002,0.14208984,1.0899947,-0.012169122,0.0038717606,0.913653053343296,2999,383872,9299.843567272997,4606464
2796.46,19.65,485,0.0031584355,0.12679036,1.0567168,-0.009923535,0.0059560733,0.8697284758090973,3000,384000,9303.004727266962,4608000
2796.46,19.65,497,0.0025785507,0.11588541,1.0712669,-0.009726019,0.0069306092,0.87373486161232,3001,384128,9306.091029422008,4609536
2798.66,19.68,479,0.002787923,0.10758464,1.1068301,-0.010885289,0.0100523615,0.8060208559036255,3002,384256,9309.296899000998,4611072
2797.59,19.7,485,0.0034549441,0.16194662,1.0824294,-0.012265359,0.0053090197,0.8761871159076691,3003,384384,9312.461756899953,4612608
2797.59,19.7,493,0.0030150958,0.1266276,1.0978396,-0.008930806,0.009841943,0.8185698091983795,3004,384512,9315.573834136012,4614144
2796.08,19.72,481,0.0026163214,0.118489586,1.088976,-0.010159733,0.005537227,0.8744394332170486,3005,384640,9318.761666240986,4615680
2796.08,19.72,481,0.0024092996,0.108072914,1.0673274,-0.008324664,0.011019158,0.7651769816875458,3006,384768,9321.951664843946,4617216
2796.08,19.72,479,0.0038640362,0.16601564,1.0345441,-0.009950461,0.004569847,0.902268685400486,3007,384896,9325.152445120038,4618752
2796.32,19.73,480,0.0030263974,0.13916016,1.0738621,-0.011196438,0.003207481,0.9249370098114014,3008,385024,9328.349316334934,4620288
2796.32,19.73,474,0.0030506141,0.15201823,1.0642457,-0.0115672955,0.0041612335,0.9094131365418434,3009,385152,9331.585480561014,4621824
2796.32,19.73,492,0.0029265115,0.13867188,1.0295194,-0.010030391,0.0039673066,0.9121345579624176,3010,385280,9334.706347065978,4623360
2796.32,19.73,491,0.0027105156,0.13362631,1.0322007,-0.0098758545,0.0036426187,0.9106043055653572,3011,385408,9337.832443221938,4624896
2796.32,19.73,489,0.0027083277,0.13313803,1.1044495,-0.010820119,0.0030564568,0.9301531463861465,3012,385536,9340.967683505965,4626432
2796.32,19.73,491,0.0027437555,0.13346353,1.0430713,-0.0100727435,0.003257694,0.9292672649025917,3013,385664,9344.091649772949,4627968
2796.95,19.73,484,0.002524071,0.10986329,1.0293494,-0.010771737,0.004501021,0.9087943807244301,3014,385792,9347.263498426997,4629504
2803.74,19.74,482,0.002648738,0.11376954,1.027165,-0.011120789,0.005424467,0.8767446875572205,3015,385920,9350.448391190963,4631040
2803.74,19.74,481,0.0027828603,0.12434895,1.0564884,-0.009683704,0.0086117005,0.8171090483665466,3016,386048,9353.636413326021,4632576
2801.61,19.83,489,0.003419318,0.12727866,1.0336996,-0.007469627,0.008567694,0.8290268182754517,3017,386176,9356.776411773986,4634112
2801.61,19.83,491,0.0022751582,0.09602865,1.0573682,-0.008089986,0.007987566,0.8390122354030609,3018,386304,9359.904991189018,4635648
2799.58,19.82,489,0.0026688015,0.13183595,1.0298659,-0.010327468,0.0038219693,0.9150933995842934,3019,386432,9363.044633729965,4637184
2799.58,19.82,487,0.00352022,0.15136719,1.0243134,-0.009449545,0.015530176,0.7273502945899963,3020,386560,9366.193503823015,4638720
2799.58,19.82,487,0.0028674714,0.11751302,1.0487632,-0.011343595,0.0053232154,0.8801893591880798,3021,386688,9369.346951760002,4640256
2797.4,19.84,487,0.0025622346,0.1315104,1.0327855,-0.011978652,0.0046235467,0.8979534730315208,3022,386816,9372.498962498037,4641792
2798.8,19.86,485,0.0026340347,0.107421875,1.0756183,-0.011377882,0.00794527,0.8424249291419983,3023,386944,9375.665078648948,4643328
2798.8,19.86,483,0.0040476415,0.1669922,1.0391651,-0.01214285,0.0052354117,0.8760858327150345,3024,387072,9378.84013133403,4644864
2798.8,19.86,486,0.0038285337,0.14469402,1.0043831,-0.009450108,0.008351629,0.8294490724802017,3025,387200,9381.997487138957,4646400
2797.39,19.81,466,0.0026366427,0.13427734,1.0060204,-0.011519327,0.0034246538,0.9257687851786613,3026,387328,9385.288654248929,4647936
2802.92,19.81,487,0.0029667038,0.14469402,0.9889984,-0.010037931,0.0045307246,0.8987400457262993,3027,387456,9388.44009899802,4649472
2806.19,19.81,476,0.0028585466,0.12695312,0.98701346,-0.012624659,0.004168298,0.9089653491973877,3028,387584,9391.661038627033,4651008
2806.19,19.81,475,0.0035059154,0.14192708,0.98942083,-0.008773201,0.015653182,0.7637014240026474,3029,387712,9394.889145032968,4652544
2806.19,19.81,476,0.0021440226,0.09944662,0.98073393,-0.009649253,0.0047917133,0.8943250402808189,3030,387840,9398.115313566988,4654080
2805.25,19.81,473,0.0028387383,0.13850911,0.9839292,-0.011747594,0.002926472,0.9350343123078346,3031,387968,9401.358513392042,4655616
2805.25,19.81,470,0.0036140499,0.16145834,1.0011027,-0.010955561,0.004324693,0.9000947251915932,3032,388096,9404.624707664014,4657152
2805.25,19.81,473,0.002872183,0.120279945,0.9781767,-0.010195982,0.0037147612,0.9136429950594902,3033,388224,9407.871883293032,4658688
2805.25,19.81,487,0.0025330954,0.11686198,1.0090629,-0.010381705,0.0025481905,0.9400494657456875,3034,388352,9411.021302843932,4660224
2806.45,19.8,479,0.0023720155,0.10449219,1.0285348,-0.010338008,0.007724143,0.8355884552001953,3035,388480,9414.224579817033,4661760
2806.45,19.8,491,0.003501658,0.12597656,1.0316182,-0.0095414445,0.0139267985,0.7195145487785339,3036,388608,9417.347763417987,4663296
2808.83,19.8,471,0.002373576,0.116861984,1.0194315,-0.010140573,0.004011099,0.9046619236469269,3037,388736,9420.608874620986,4664832
2808.83,19.8,483,0.0029199074,0.12516275,1.0470235,-0.009638461,0.007820185,0.8412107527256012,3038,388864,9423.788508487982,4666368
2802.26,19.83,481,0.0035828776,0.15397136,1.067085,-0.010410144,0.0056471676,0.863431379199028,3039,388992,9426.980973526952,4667904
2802.26,19.83,478,0.0030009062,0.13671875,1.0379562,-0.008679969,0.0047407094,0.9012431874871254,3040,389120,9430.192168046953,4669440
2802.26,19.83,482,0.0031106898,0.1398112,1.0125211,-0.009830377,0.0030953605,0.9235038459300995,3041,389248,9433.377803982934,4670976
2802.26,19.83,462,0.0024193863,0.12516277,1.0750898,-0.009144677,0.0028402063,0.9290201142430305,3042,389376,9436.697712230962,4672512
2802.26,19.83,485,0.0025747716,0.122558594,1.0516628,-0.011857901,0.0027530242,0.9353973269462585,3043,389504,9439.862498846953,4674048
2812.89,19.81,480,0.0028711115,0.12809245,1.0371064,-0.008837929,0.0068819094,0.8608523309230804,3044,389632,9443.062606096035,4675584
2812.89,19.81,491,0.0024599135,0.10709636,1.0476253,-0.0067694727,0.0074458295,0.8664595633745193,3045,389760,9446.189180003945,4677120
2819.39,19.83,482,0.0031929782,0.15120442,1.0848984,-0.011878622,0.0038609973,0.9276530370116234,3046,389888,9449.371171921957,4678656
2814.0,19.81,493,0.0023707424,0.11149088,1.0585543,-0.00943295,0.0039338763,0.9060085341334343,3047,390016,9452.486700298963,4680192
2809.67,19.81,484,0.0028252038,0.12516275,1.0816575,-0.008562839,0.00867128,0.8480704426765442,3048,390144,9455.657211676007,4681728
2809.67,19.81,493,0.003059476,0.119791664,1.0547842,-0.008614858,0.0062074787,0.8786446303129196,3049,390272,9458.77184293,4683264
2814.33,19.83,487,0.0028089038,0.11621094,1.0739397,-0.008785304,0.008794123,0.8242910355329514,3050,390400,9461.925033894018,4684800
2814.33,19.83,487,0.001668627,0.086263016,1.0865017,-0.009064362,0.003966158,0.9146809577941895,3051,390528,9465.076069090981,4686336
2814.33,19.83,489,0.002699909,0.12760417,1.0713688,-0.010128537,0.0029768872,0.9344220384955406,3052,390656,9468.214987162035,4687872
2814.33,19.83,486,0.0031260846,0.14127605,1.0483428,-0.010011778,0.0026145356,0.943960152566433,3053,390784,9471.37152782001,4689408
2813.61,19.83,480,0.002575511,0.10986328,1.1064844,-0.009896831,0.004769437,0.8989526927471161,3054,390912,9474.570761748939,4690944
2813.61,19.83,485,0.00238134,0.106282555,1.0696985,-0.010108433,0.0073735295,0.8742826282978058,3055,391040,9477.73412118794,4692480
2815.86,19.83,483,0.0033399605,0.13639323,1.0811833,-0.009439024,0.0037222416,0.9137123972177505,3056,391168,9480.911727961968,4694016
2815.81,19.84,482,0.003239407,0.14420573,1.0730355,-0.012203224,0.0044646063,0.8896793499588966,3057,391296,9484.097063611029,4695552
2815.81,19.84,479,0.0026057416,0.12272135,1.0825288,-0.011325365,0.004501736,0.8969226256012917,3058,391424,9487.297533844016,4697088
2817.16,19.85,483,0.0031958502,0.12093099,1.0738329,-0.008344697,0.009240413,0.7888489067554474,3059,391552,9490.475196084008,4698624
2817.16,19.85,486,0.0024409415,0.11767578,1.0761889,-0.009362159,0.003704869,0.918363444507122,3060,391680,9493.635753048002,4700160
2817.16,19.85,490,0.002639818,0.122395836,1.0663034,-0.008514873,0.0081220195,0.845749631524086,3061,391808,9496.766071012942,4701696
2815.53,19.82,484,0.002051266,0.10432944,1.0516856,-0.0111360345,0.0029930193,0.9266185089945793,3062,391936,9499.93682097597,4703232
2815.53,19.82,481,0.0024587684,0.11490885,1.0518184,-0.010009404,0.0042843926,0.9187547564506531,3063,392064,9503.126142833033,4704768
2804.21,19.85,485,0.0026896414,0.1204427,1.0514157,-0.009998216,0.0034296466,0.9163301661610603,3064,392192,9506.289241358987,4706304
2804.21,19.85,485,0.0025106461,0.11018881,1.0639204,-0.0091730235,0.00347513,0.9113315939903259,3065,392320,9509.454729069024,4707840
2801.26,19.87,483,0.0033507613,0.116861984,1.0607853,-0.007480603,0.009177917,0.809586763381958,3066,392448,9512.630516336998,4709376
2792.67,19.91,475,0.0025197552,0.10416668,1.0264977,-0.008658182,0.0073825745,0.8594046980142593,3067,392576,9515.860798817943,4710912
2792.67,19.91,480,0.003160771,0.13004558,1.0723553,-0.009049442,0.010788457,0.773895189166069,3068,392704,9519.057393874042,4712448
2792.67,19.91,471,0.0029702731,0.14225261,1.0528116,-0.007991828,0.006938751,0.8545541316270828,3069,392832,9522.313439014019,4713984
2792.67,19.91,481,0.0022630766,0.11197917,1.0764061,-0.00803287,0.0029474169,0.9336227774620056,3070,392960,9525.506736533018,4715520
2795.31,19.92,487,0.003054659,0.1393229,1.0724748,-0.013880538,0.0027469185,0.9329066574573517,3071,393088,9528.657785633928,4717056
2798.35,19.93,484,0.0019519089,0.09830729,1.0425378,-0.00939481,0.0040386557,0.9027019590139389,3072,393216,9531.829384907964,4718592
2798.35,19.93,486,0.0031265153,0.15397136,1.0156709,-0.0100678895,0.0034909686,0.9273032546043396,3073,393344,9534.989901439985,4720128
2798.35,19.93,488,0.002450396,0.11604818,1.0539423,-0.008668232,0.0022934654,0.9498761929571629,3074,393472,9538.137088845018,4721664
2798.35,19.93,479,0.0030441252,0.15755208,1.0457321,-0.009814561,0.0037219739,0.9254250004887581,3075,393600,9541.342436713981,4723200
2798.35,19.93,481,0.0026704515,0.11865234,1.0362515,-0.00846719,0.0035431546,0.9183691740036011,3076,393728,9544.535957798944,4724736
2798.35,19.93,490,0.0028364796,0.13671875,1.0720401,-0.008001518,0.0065642637,0.8690917044878006,3077,393856,9547.66678072,4726272
2801.7,19.94,483,0.00269646,0.115234375,1.0510792,-0.008495473,0.008869084,0.7981348931789398,3078,393984,9550.841814600979,4727808
2805.92,19.94,481,0.003403138,0.12841797,1.0666496,-0.010719257,0.010494845,0.7949887961149216,3079,394112,9554.031083968002,4729344
2810.44,19.95,486,0.002241692,0.110839844,1.0932286,-0.0077830087,0.007876363,0.8197708576917648,3080,394240,9557.19161049102,4730880
2810.44,19.95,485,0.00215187,0.10367838,1.0807735,-0.009950199,0.017476464,0.7042835056781769,3081,394368,9560.35495004896,4732416
2810.44,19.95,495,0.00287756,0.11490885,1.049382,-0.008347824,0.0063644964,0.8906965404748917,3082,394496,9563.458142976044,4733952
2814.07,19.96,477,0.0034397247,0.15185547,1.0734243,-0.012076819,0.004410176,0.894606739282608,3083,394624,9566.676097422023,4735488
2823.69,19.91,485,0.0031984001,0.13850912,1.0443083,-0.011265571,0.0035032926,0.8914022296667099,3084,394752,9569.839784714975,4737024
2810.3,19.98,479,0.002655911,0.10970052,1.0651941,-0.010541467,0.017148439,0.6618946492671967,3085,394880,9573.041344934958,4738560
2810.3,19.98,491,0.0025146436,0.11816406,1.0253274,-0.010324354,0.010412307,0.7975613474845886,3086,395008,9576.165692331968,4740096
2810.3,19.98,494,0.0023781103,0.11702474,1.0319427,-0.009083438,0.004312468,0.9112441092729568,3087,395136,9579.270024672966,4741632
2810.3,19.98,493,0.0028792894,0.09472656,1.0253351,-0.007512133,0.013816226,0.7858918905258179,3088,395264,9582.384265298024,4743168
2810.3,19.98,488,0.0026530754,0.118652344,1.0187048,-0.00974419,0.008489771,0.8313290625810623,3089,395392,9585.528612602036,4744704
2810.3,19.98,496,0.0030753887,0.1303711,1.0290211,-0.008798391,0.010059401,0.8120213001966476,3090,395520,9588.622297615977,4746240
2805.9,19.98,486,0.0025614637,0.121582024,0.9864348,-0.011030548,0.00491662,0.8838431462645531,3091,395648,9591.782630107948,4747776
2806.27,19.98,486,0.002767474,0.12874348,1.0152749,-0.008580139,0.004885144,0.8969778418540955,3092,395776,9594.938500587945,4749312
2806.27,19.98,479,0.003059026,0.114583336,1.0591424,-0.009856271,0.0106448075,0.8061670213937759,3093,395904,9598.13958572899,4750848
2806.27,19.98,498,0.0027238096,0.114908844,1.0560564,-0.011121419,0.010972416,0.7860454767942429,3094,396032,9601.22231502994,4752384
2806.27,19.98,490,0.0046179113,0.18554688,1.0623864,-0.012195118,0.012063551,0.7716578543186188,3095,396160,9604.352055393974,4753920
2806.27,19.98,492,0.0027229583,0.12939453,1.0427926,-0.011302261,0.008328073,0.8377826511859894,3096,396288,9607.472213475965,4755456
2806.27,19.98,486,0.0033927397,0.12923177,1.0227529,-0.009442786,0.012238071,0.7526619583368301,3097,396416,9610.62665314204,4756992
